region_bld,urt,arch,mat,year,value
C-WEU-ISL,urb,sfh,perm,2030,47.50711493616696
C-WEU-ISL,urb,sfh,perm,2035,47.09179536233391
C-WEU-ISL,urb,sfh,perm,2040,46.67647578850086
C-WEU-ISL,urb,sfh,perm,2045,46.261156214667814
C-WEU-ISL,urb,sfh,perm,2050,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2055,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2060,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2065,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2070,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2075,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2080,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2085,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2090,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2095,45.84583664083477
C-WEU-ISL,urb,sfh,perm,2100,45.84583664083477
C-WEU-ITA,rur,mfh,perm,2015,27.80052301
C-WEU-ITA,rur,mfh,perm,2020,28.38596108
C-WEU-ITA,rur,mfh,perm,2025,28.96549064
C-WEU-ITA,rur,mfh,perm,2030,28.70002565583507
C-WEU-ITA,rur,mfh,perm,2035,28.434560671670145
C-WEU-ITA,rur,mfh,perm,2040,28.169095687505216
C-WEU-ITA,rur,mfh,perm,2045,27.90363070334029
C-WEU-ITA,rur,mfh,perm,2050,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2055,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2060,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2065,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2070,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2075,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2080,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2085,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2090,27.638165719175362
C-WEU-ITA,rur,mfh,perm,2095,27.638165719175362
